#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'SRR12991870.bam'
NC_045512.2	26944	26945	956.0
NC_045512.2	26945	26946	959.0
NC_045512.2	26946	26947	958.0
NC_045512.2	26947	26948	954.0
NC_045512.2	26948	26949	965.0
NC_045512.2	26949	26950	964.0
NC_045512.2	26950	26951	977.0
NC_045512.2	26951	26952	978.0
NC_045512.2	26952	26953	978.0
NC_045512.2	26953	26954	988.0
NC_045512.2	26954	26955	991.0
NC_045512.2	26955	26956	993.0
NC_045512.2	26956	26957	997.0
NC_045512.2	26957	26958	1012.0
NC_045512.2	26958	26959	1023.0
NC_045512.2	26959	26960	1021.0
NC_045512.2	26960	26961	1031.0
NC_045512.2	26961	26962	1040.0
NC_045512.2	26962	26963	1042.0
NC_045512.2	26963	26964	1048.0
NC_045512.2	26964	26965	1044.0
NC_045512.2	26965	26966	1040.0
NC_045512.2	26966	26967	1046.0
NC_045512.2	26967	26968	1040.0
NC_045512.2	26968	26969	1054.0
NC_045512.2	26969	26970	1056.0
NC_045512.2	26970	26971	1058.0
NC_045512.2	26971	26972	1051.0
NC_045512.2	26972	26973	1050.0
NC_045512.2	26973	26974	1052.0
NC_045512.2	26974	26975	1065.0
NC_045512.2	26975	26976	1108.0
NC_045512.2	26976	26977	1121.0
NC_045512.2	26977	26978	1118.0
NC_045512.2	26978	26979	1127.0
NC_045512.2	26979	26980	1129.0
NC_045512.2	26980	26981	1131.0
NC_045512.2	26981	26982	1135.0
NC_045512.2	26982	26983	1129.0
NC_045512.2	26983	26984	1131.0
NC_045512.2	26984	26985	1129.0
NC_045512.2	26985	26986	1127.0
NC_045512.2	26986	26987	1127.0
NC_045512.2	26987	26988	1129.0
NC_045512.2	26988	26989	1133.0
NC_045512.2	26989	26990	1131.0
NC_045512.2	26990	26991	1131.0
NC_045512.2	26991	26992	1133.0
NC_045512.2	964	965	841.0
NC_045512.2	965	966	841.0
NC_045512.2	966	967	843.0
NC_045512.2	967	968	839.0
NC_045512.2	968	969	840.0
NC_045512.2	969	970	841.0
NC_045512.2	970	971	843.0
NC_045512.2	971	972	847.0
NC_045512.2	972	973	846.0
NC_045512.2	973	974	847.0
NC_045512.2	974	975	848.0
NC_045512.2	975	976	849.0
NC_045512.2	976	977	850.0
NC_045512.2	977	978	850.0
NC_045512.2	978	979	850.0
NC_045512.2	979	980	850.0
NC_045512.2	980	981	849.0
NC_045512.2	981	982	848.0
NC_045512.2	982	983	847.0
NC_045512.2	983	984	850.0
NC_045512.2	984	985	851.0
NC_045512.2	985	986	850.0
NC_045512.2	986	987	850.0
NC_045512.2	987	988	849.0
NC_045512.2	988	989	847.0
NC_045512.2	989	990	847.0
NC_045512.2	990	991	846.0
NC_045512.2	991	992	847.0
NC_045512.2	992	993	847.0
NC_045512.2	993	994	847.0
NC_045512.2	994	995	847.0
NC_045512.2	995	996	846.0
NC_045512.2	996	997	842.0
NC_045512.2	997	998	839.0
NC_045512.2	998	999	838.0
NC_045512.2	999	1000	837.0
NC_045512.2	1000	1001	836.0
NC_045512.2	1001	1002	832.0
NC_045512.2	1002	1003	830.0
NC_045512.2	1003	1004	828.0
NC_045512.2	1004	1005	825.0
NC_045512.2	1005	1006	826.0
NC_045512.2	1006	1007	825.0
NC_045512.2	1007	1008	827.0
NC_045512.2	1008	1009	827.0
NC_045512.2	1009	1010	827.0
NC_045512.2	1010	1011	825.0
NC_045512.2	1011	1012	824.0
NC_045512.2	1012	1013	822.0
NC_045512.2	1013	1014	819.0
NC_045512.2	1014	1015	816.0
NC_045512.2	1015	1016	816.0
NC_045512.2	1016	1017	814.0
NC_045512.2	1017	1018	810.0
NC_045512.2	1018	1019	810.0
NC_045512.2	1019	1020	793.0
NC_045512.2	1020	1021	775.0
NC_045512.2	1021	1022	673.0
NC_045512.2	1022	1023	670.0
NC_045512.2	1023	1024	594.0
NC_045512.2	1024	1025	582.0
NC_045512.2	1025	1026	558.0
NC_045512.2	1026	1027	351.0
NC_045512.2	1027	1028	352.0
NC_045512.2	1028	1029	351.0
NC_045512.2	1029	1030	351.0
NC_045512.2	1030	1031	349.0
NC_045512.2	1031	1032	349.0
NC_045512.2	1032	1033	347.0
NC_045512.2	1033	1034	347.0
NC_045512.2	1034	1035	346.0
NC_045512.2	1035	1036	347.0
NC_045512.2	1036	1037	347.0
NC_045512.2	1037	1038	345.0
NC_045512.2	1038	1039	345.0
NC_045512.2	1039	1040	345.0
NC_045512.2	1040	1041	343.0
NC_045512.2	1041	1042	341.0
NC_045512.2	1042	1043	341.0
NC_045512.2	1043	1044	342.0
NC_045512.2	1044	1045	342.0
NC_045512.2	1045	1046	340.0
NC_045512.2	1046	1047	340.0
NC_045512.2	1047	1048	338.0
NC_045512.2	1048	1049	339.0
NC_045512.2	1049	1050	340.0
NC_045512.2	1050	1051	340.0
NC_045512.2	1051	1052	340.0
NC_045512.2	1052	1053	340.0
NC_045512.2	1053	1054	338.0
NC_045512.2	1054	1055	334.0
NC_045512.2	1055	1056	331.0
NC_045512.2	1056	1057	332.0
NC_045512.2	1057	1058	328.0
NC_045512.2	1058	1059	330.0
NC_045512.2	1059	1060	329.0
NC_045512.2	1060	1061	327.0
NC_045512.2	1061	1062	329.0
NC_045512.2	1062	1063	329.0
NC_045512.2	1063	1064	329.0
NC_045512.2	1064	1065	327.0
NC_045512.2	1065	1066	325.0
NC_045512.2	1066	1067	326.0
NC_045512.2	1067	1068	326.0
NC_045512.2	1068	1069	327.0
NC_045512.2	1069	1070	328.0
NC_045512.2	1070	1071	328.0
NC_045512.2	1071	1072	326.0
NC_045512.2	1072	1073	324.0
NC_045512.2	1073	1074	327.0
NC_045512.2	1074	1075	329.0
NC_045512.2	1075	1076	329.0
NC_045512.2	1076	1077	333.0
NC_045512.2	1077	1078	333.0
NC_045512.2	1078	1079	336.0
NC_045512.2	1079	1080	337.0
NC_045512.2	1080	1081	337.0
NC_045512.2	1081	1082	338.0
NC_045512.2	1082	1083	341.0
NC_045512.2	1083	1084	341.0
NC_045512.2	1084	1085	358.0
NC_045512.2	1085	1086	354.0
NC_045512.2	1086	1087	370.0
NC_045512.2	1087	1088	369.0
NC_045512.2	1088	1089	369.0
NC_045512.2	1089	1090	369.0
NC_045512.2	1090	1091	374.0
NC_045512.2	1091	1092	376.0
NC_045512.2	1092	1093	384.0
NC_045512.2	1093	1094	377.0
NC_045512.2	1094	1095	375.0
NC_045512.2	1095	1096	377.0
NC_045512.2	1096	1097	373.0
NC_045512.2	1097	1098	378.0
NC_045512.2	1098	1099	378.0
NC_045512.2	1099	1100	376.0
NC_045512.2	1100	1101	378.0
NC_045512.2	1101	1102	376.0
NC_045512.2	1102	1103	374.0
NC_045512.2	1103	1104	372.0
NC_045512.2	1104	1105	366.0
NC_045512.2	1105	1106	370.0
NC_045512.2	1106	1107	368.0
NC_045512.2	1107	1108	370.0
NC_045512.2	1108	1109	370.0
NC_045512.2	1109	1110	370.0
NC_045512.2	1110	1111	370.0
NC_045512.2	1111	1112	368.0
NC_045512.2	1112	1113	368.0
NC_045512.2	1113	1114	360.0
NC_045512.2	1114	1115	362.0
NC_045512.2	1115	1116	362.0
NC_045512.2	1116	1117	364.0
NC_045512.2	1117	1118	364.0
NC_045512.2	1118	1119	364.0
NC_045512.2	1119	1120	362.0
NC_045512.2	1120	1121	362.0
NC_045512.2	1121	1122	358.0
NC_045512.2	1122	1123	354.0
NC_045512.2	1123	1124	350.0
NC_045512.2	1124	1125	352.0
NC_045512.2	1125	1126	350.0
NC_045512.2	1126	1127	352.0
NC_045512.2	1127	1128	350.0
NC_045512.2	1128	1129	348.0
NC_045512.2	1129	1130	350.0
NC_045512.2	1130	1131	352.0
NC_045512.2	1131	1132	354.0
NC_045512.2	1132	1133	350.0
NC_045512.2	1133	1134	348.0
NC_045512.2	1134	1135	344.0
NC_045512.2	1135	1136	342.0
NC_045512.2	1136	1137	344.0
NC_045512.2	1137	1138	346.0
NC_045512.2	1138	1139	346.0
NC_045512.2	1139	1140	342.0
NC_045512.2	1140	1141	346.0
NC_045512.2	1141	1142	342.0
NC_045512.2	1142	1143	340.0
NC_045512.2	1143	1144	338.0
NC_045512.2	1144	1145	340.0
NC_045512.2	1145	1146	338.0
NC_045512.2	1146	1147	338.0
NC_045512.2	1147	1148	334.0
NC_045512.2	1148	1149	339.0
NC_045512.2	1149	1150	339.0
NC_045512.2	1150	1151	341.0
NC_045512.2	1151	1152	341.0
NC_045512.2	1152	1153	341.0
NC_045512.2	1153	1154	341.0
NC_045512.2	1154	1155	341.0
NC_045512.2	1155	1156	344.0
NC_045512.2	1156	1157	338.0
NC_045512.2	1157	1158	342.0
NC_045512.2	1158	1159	342.0
NC_045512.2	1159	1160	340.0
NC_045512.2	1160	1161	340.0
NC_045512.2	1161	1162	338.0
NC_045512.2	1162	1163	340.0
NC_045512.2	1163	1164	338.0
NC_045512.2	1164	1165	336.0
NC_045512.2	1165	1166	340.0
NC_045512.2	1166	1167	340.0
NC_045512.2	1167	1168	342.0
NC_045512.2	1168	1169	340.0
NC_045512.2	1169	1170	336.0
NC_045512.2	1170	1171	334.0
NC_045512.2	1171	1172	336.0
NC_045512.2	1172	1173	336.0
NC_045512.2	1173	1174	336.0
NC_045512.2	1174	1175	330.0
NC_045512.2	1175	1176	330.0
NC_045512.2	1176	1177	332.0
NC_045512.2	1177	1178	331.0
NC_045512.2	1178	1179	333.0
NC_045512.2	1179	1180	333.0
NC_045512.2	1180	1181	333.0
NC_045512.2	1181	1182	331.0
NC_045512.2	1182	1183	329.0
NC_045512.2	1183	1184	333.0
NC_045512.2	1184	1185	329.0
NC_045512.2	1185	1186	329.0
NC_045512.2	1186	1187	331.0
NC_045512.2	1187	1188	333.0
NC_045512.2	1188	1189	333.0
NC_045512.2	1189	1190	333.0
NC_045512.2	1190	1191	333.0
NC_045512.2	1191	1192	332.0
NC_045512.2	1192	1193	334.0
NC_045512.2	1193	1194	313.0
NC_045512.2	1194	1195	312.0
NC_045512.2	1195	1196	301.0
NC_045512.2	1196	1197	282.0
NC_045512.2	1197	1198	280.0
NC_045512.2	1198	1199	282.0
NC_045512.2	1199	1200	276.0
NC_045512.2	1200	1201	275.0
NC_045512.2	1201	1202	268.0
NC_045512.2	1202	1203	268.0
NC_045512.2	1203	1204	268.0
NC_045512.2	1204	1205	266.0
NC_045512.2	23618	23619	279.0
NC_045512.2	23619	23620	277.0
NC_045512.2	23620	23621	279.0
NC_045512.2	23621	23622	279.0
NC_045512.2	23622	23623	282.0
NC_045512.2	23623	23624	286.0
NC_045512.2	23624	23625	288.0
NC_045512.2	23625	23626	288.0
NC_045512.2	23626	23627	290.0
NC_045512.2	23627	23628	294.0
NC_045512.2	23628	23629	290.0
NC_045512.2	23629	23630	290.0
NC_045512.2	23630	23631	288.0
NC_045512.2	23631	23632	292.0
NC_045512.2	23632	23633	290.0
NC_045512.2	23633	23634	288.0
NC_045512.2	23634	23635	292.0
NC_045512.2	23635	23636	294.0
NC_045512.2	23636	23637	294.0
NC_045512.2	23637	23638	294.0
NC_045512.2	23638	23639	296.0
NC_045512.2	23639	23640	296.0
NC_045512.2	23640	23641	292.0
NC_045512.2	23641	23642	296.0
NC_045512.2	23642	23643	296.0
NC_045512.2	23643	23644	292.0
NC_045512.2	23644	23645	296.0
NC_045512.2	23645	23646	298.0
NC_045512.2	23646	23647	298.0
NC_045512.2	23647	23648	298.0
NC_045512.2	23648	23649	298.0
NC_045512.2	23649	23650	296.0
NC_045512.2	23650	23651	294.0
NC_045512.2	23651	23652	294.0
NC_045512.2	23652	23653	294.0
NC_045512.2	23653	23654	291.0
NC_045512.2	23654	23655	291.0
NC_045512.2	23655	23656	289.0
NC_045512.2	23656	23657	287.0
NC_045512.2	23657	23658	285.0
NC_045512.2	23658	23659	283.0
NC_045512.2	23659	23660	283.0
NC_045512.2	23660	23661	283.0
NC_045512.2	23661	23662	283.0
NC_045512.2	23662	23663	288.0
NC_045512.2	23663	23664	288.0
NC_045512.2	23664	23665	286.0
NC_045512.2	23665	23666	290.0
NC_045512.2	23666	23667	290.0
NC_045512.2	23667	23668	291.0
NC_045512.2	23668	23669	290.0
NC_045512.2	23669	23670	290.0
NC_045512.2	23670	23671	292.0
NC_045512.2	23671	23672	288.0
NC_045512.2	23672	23673	289.0
NC_045512.2	23673	23674	287.0
NC_045512.2	23674	23675	291.0
NC_045512.2	23675	23676	289.0
NC_045512.2	23676	23677	289.0
NC_045512.2	23677	23678	291.0
NC_045512.2	23678	23679	291.0
NC_045512.2	23679	23680	289.0
NC_045512.2	23680	23681	289.0
NC_045512.2	23681	23682	289.0
NC_045512.2	23682	23683	287.0
NC_045512.2	23683	23684	287.0
NC_045512.2	23684	23685	287.0
NC_045512.2	23685	23686	287.0
NC_045512.2	23686	23687	289.0
NC_045512.2	23687	23688	289.0
NC_045512.2	23688	23689	291.0
NC_045512.2	23689	23690	284.0
NC_045512.2	23690	23691	284.0
NC_045512.2	23691	23692	286.0
NC_045512.2	23692	23693	284.0
NC_045512.2	23693	23694	287.0
NC_045512.2	23694	23695	272.0
NC_045512.2	23695	23696	260.0
NC_045512.2	23696	23697	256.0
NC_045512.2	23697	23698	247.0
NC_045512.2	23698	23699	247.0
NC_045512.2	23699	23700	246.0
NC_045512.2	23700	23701	244.0
NC_045512.2	23701	23702	243.0
NC_045512.2	23702	23703	242.0
NC_045512.2	23703	23704	239.0
NC_045512.2	23704	23705	238.0
NC_045512.2	23705	23706	238.0
NC_045512.2	23706	23707	242.0
NC_045512.2	23707	23708	248.0
NC_045512.2	23708	23709	250.0
NC_045512.2	23709	23710	252.0
NC_045512.2	23710	23711	252.0
NC_045512.2	23711	23712	252.0
NC_045512.2	23712	23713	254.0
NC_045512.2	23713	23714	255.0
NC_045512.2	23714	23715	257.0
NC_045512.2	23715	23716	257.0
NC_045512.2	23716	23717	254.0
NC_045512.2	23717	23718	255.0
NC_045512.2	23718	23719	253.0
NC_045512.2	23719	23720	255.0
NC_045512.2	23720	23721	255.0
NC_045512.2	23721	23722	258.0
NC_045512.2	23722	23723	257.0
NC_045512.2	23723	23724	261.0
NC_045512.2	23724	23725	262.0
NC_045512.2	23725	23726	261.0
NC_045512.2	23726	23727	261.0
NC_045512.2	23727	23728	261.0
NC_045512.2	23728	23729	261.0
NC_045512.2	23729	23730	261.0
NC_045512.2	23730	23731	267.0
NC_045512.2	23731	23732	265.0
NC_045512.2	23732	23733	269.0
NC_045512.2	23733	23734	267.0
NC_045512.2	23734	23735	269.0
NC_045512.2	23735	23736	269.0
NC_045512.2	23736	23737	270.0
NC_045512.2	23737	23738	270.0
NC_045512.2	23738	23739	268.0
NC_045512.2	23739	23740	268.0
NC_045512.2	23740	23741	270.0
NC_045512.2	23741	23742	267.0
NC_045512.2	23742	23743	268.0
NC_045512.2	23743	23744	264.0
NC_045512.2	23744	23745	264.0
NC_045512.2	23745	23746	264.0
NC_045512.2	23746	23747	264.0
NC_045512.2	23747	23748	264.0
NC_045512.2	23748	23749	262.0
NC_045512.2	23749	23750	262.0
NC_045512.2	23750	23751	262.0
NC_045512.2	23751	23752	262.0
NC_045512.2	23752	23753	262.0
NC_045512.2	23753	23754	262.0
NC_045512.2	23754	23755	264.0
NC_045512.2	23755	23756	262.0
NC_045512.2	23756	23757	266.0
NC_045512.2	23757	23758	268.0
NC_045512.2	23758	23759	265.0
NC_045512.2	23759	23760	267.0
NC_045512.2	23760	23761	269.0
NC_045512.2	23761	23762	269.0
NC_045512.2	23762	23763	269.0
NC_045512.2	23763	23764	269.0
NC_045512.2	23764	23765	269.0
NC_045512.2	23765	23766	269.0
NC_045512.2	23766	23767	269.0
NC_045512.2	23767	23768	271.0
NC_045512.2	23768	23769	269.0
NC_045512.2	23769	23770	271.0
NC_045512.2	23770	23771	271.0
NC_045512.2	23771	23772	272.0
NC_045512.2	23772	23773	272.0
NC_045512.2	23773	23774	272.0
NC_045512.2	23774	23775	272.0
NC_045512.2	23775	23776	272.0
NC_045512.2	23776	23777	273.0
NC_045512.2	23777	23778	273.0
NC_045512.2	23778	23779	272.0
NC_045512.2	23779	23780	271.0
NC_045512.2	23780	23781	271.0
NC_045512.2	23781	23782	271.0
NC_045512.2	23782	23783	270.0
NC_045512.2	23783	23784	269.0
NC_045512.2	23784	23785	271.0
NC_045512.2	23785	23786	271.0
NC_045512.2	23786	23787	271.0
NC_045512.2	23787	23788	271.0
NC_045512.2	23788	23789	271.0
NC_045512.2	23789	23790	306.0
NC_045512.2	23790	23791	426.0
NC_045512.2	23791	23792	552.0
NC_045512.2	23792	23793	567.0
NC_045512.2	23793	23794	567.0
NC_045512.2	23794	23795	579.0
NC_045512.2	23795	23796	591.0
NC_045512.2	23796	23797	593.0
NC_045512.2	23797	23798	591.0
NC_045512.2	23798	23799	600.0
NC_045512.2	23799	23800	599.0
NC_045512.2	23800	23801	600.0
NC_045512.2	23801	23802	600.0
NC_045512.2	23802	23803	599.0
NC_045512.2	23803	23804	599.0
NC_045512.2	23804	23805	597.0
NC_045512.2	23805	23806	596.0
NC_045512.2	23806	23807	596.0
NC_045512.2	23807	23808	599.0
NC_045512.2	23808	23809	602.0
NC_045512.2	23809	23810	605.0
NC_045512.2	23810	23811	607.0
NC_045512.2	23811	23812	607.0
NC_045512.2	23812	23813	608.0
NC_045512.2	23813	23814	607.0
NC_045512.2	23814	23815	605.0
NC_045512.2	23815	23816	605.0
NC_045512.2	23816	23817	606.0
NC_045512.2	23817	23818	608.0
NC_045512.2	23818	23819	610.0
NC_045512.2	23819	23820	610.0
NC_045512.2	23820	23821	610.0
NC_045512.2	23821	23822	610.0
NC_045512.2	23822	23823	612.0
NC_045512.2	23823	23824	613.0
NC_045512.2	23824	23825	613.0
NC_045512.2	23825	23826	613.0
NC_045512.2	23826	23827	614.0
NC_045512.2	23827	23828	616.0
NC_045512.2	23828	23829	616.0
NC_045512.2	23829	23830	614.0
NC_045512.2	23830	23831	616.0
NC_045512.2	23831	23832	617.0
NC_045512.2	23832	23833	618.0
NC_045512.2	23833	23834	616.0
NC_045512.2	23834	23835	618.0
NC_045512.2	23835	23836	617.0
NC_045512.2	23836	23837	617.0
NC_045512.2	23837	23838	619.0
NC_045512.2	23838	23839	624.0
NC_045512.2	23839	23840	625.0
NC_045512.2	23840	23841	623.0
NC_045512.2	23841	23842	619.0
NC_045512.2	23842	23843	563.0
NC_045512.2	23843	23844	544.0
NC_045512.2	23844	23845	481.0
NC_045512.2	23845	23846	479.0
NC_045512.2	23846	23847	428.0
NC_045512.2	23847	23848	412.0
NC_045512.2	23848	23849	410.0
NC_045512.2	23849	23850	408.0
NC_045512.2	23850	23851	410.0
NC_045512.2	23851	23852	410.0
NC_045512.2	23852	23853	409.0
NC_045512.2	23853	23854	409.0
NC_045512.2	23854	23855	407.0
NC_045512.2	23855	23856	408.0
NC_045512.2	23856	23857	406.0
NC_045512.2	23857	23858	406.0
NC_045512.2	23858	23859	406.0
NC_045512.2	9881	9882	387.0
NC_045512.2	9882	9883	385.0
NC_045512.2	9883	9884	385.0
NC_045512.2	9884	9885	384.0
NC_045512.2	9885	9886	383.0
NC_045512.2	9886	9887	384.0
NC_045512.2	9887	9888	383.0
NC_045512.2	9888	9889	383.0
NC_045512.2	9889	9890	380.0
NC_045512.2	9890	9891	378.0
NC_045512.2	9891	9892	379.0
NC_045512.2	9892	9893	380.0
NC_045512.2	9893	9894	380.0
NC_045512.2	9894	9895	380.0
NC_045512.2	9895	9896	376.0
NC_045512.2	9896	9897	374.0
NC_045512.2	9897	9898	372.0
NC_045512.2	9898	9899	375.0
NC_045512.2	9899	9900	377.0
NC_045512.2	9900	9901	378.0
NC_045512.2	9901	9902	377.0
NC_045512.2	9902	9903	376.0
NC_045512.2	9903	9904	377.0
NC_045512.2	9904	9905	377.0
NC_045512.2	9905	9906	371.0
NC_045512.2	9906	9907	375.0
NC_045512.2	9907	9908	379.0
NC_045512.2	9908	9909	380.0
NC_045512.2	9909	9910	382.0
NC_045512.2	9910	9911	376.0
NC_045512.2	9911	9912	375.0
NC_045512.2	9912	9913	376.0
NC_045512.2	9913	9914	378.0
NC_045512.2	9914	9915	379.0
NC_045512.2	9915	9916	385.0
NC_045512.2	9916	9917	390.0
NC_045512.2	9917	9918	391.0
NC_045512.2	9918	9919	390.0
NC_045512.2	9919	9920	418.0
NC_045512.2	9920	9921	442.0
NC_045512.2	9921	9922	442.0
NC_045512.2	9922	9923	442.0
NC_045512.2	9923	9924	438.0
NC_045512.2	9924	9925	436.0
NC_045512.2	9925	9926	435.0
NC_045512.2	9926	9927	435.0
NC_045512.2	9927	9928	435.0
NC_045512.2	9928	9929	431.0
NC_045512.2	9929	9930	433.0
NC_045512.2	9930	9931	431.0
NC_045512.2	9931	9932	429.0
NC_045512.2	9932	9933	431.0
NC_045512.2	9933	9934	427.0
NC_045512.2	9934	9935	427.0
NC_045512.2	9935	9936	429.0
NC_045512.2	9936	9937	427.0
NC_045512.2	9937	9938	428.0
NC_045512.2	9938	9939	426.0
NC_045512.2	9939	9940	428.0
NC_045512.2	9940	9941	424.0
NC_045512.2	9941	9942	424.0
NC_045512.2	9942	9943	426.0
NC_045512.2	9943	9944	430.0
NC_045512.2	9944	9945	434.0
NC_045512.2	9945	9946	435.0
NC_045512.2	9946	9947	437.0
NC_045512.2	9947	9948	439.0
NC_045512.2	9948	9949	443.0
NC_045512.2	9949	9950	445.0
NC_045512.2	9950	9951	445.0
NC_045512.2	9951	9952	443.0
NC_045512.2	9952	9953	447.0
NC_045512.2	9953	9954	447.0
NC_045512.2	9954	9955	442.0
NC_045512.2	9955	9956	441.0
NC_045512.2	9956	9957	443.0
NC_045512.2	9957	9958	441.0
NC_045512.2	9958	9959	439.0
NC_045512.2	9959	9960	441.0
NC_045512.2	9960	9961	439.0
NC_045512.2	9961	9962	445.0
NC_045512.2	9962	9963	447.0
NC_045512.2	9963	9964	449.0
NC_045512.2	9964	9965	447.0
NC_045512.2	9965	9966	445.0
NC_045512.2	9966	9967	445.0
NC_045512.2	9967	9968	450.0
NC_045512.2	9968	9969	448.0
NC_045512.2	9969	9970	446.0
NC_045512.2	9970	9971	442.0
NC_045512.2	9971	9972	439.0
NC_045512.2	9972	9973	439.0
NC_045512.2	9973	9974	435.0
NC_045512.2	9974	9975	435.0
NC_045512.2	9975	9976	433.0
NC_045512.2	9976	9977	435.0
NC_045512.2	9977	9978	435.0
NC_045512.2	9978	9979	435.0
NC_045512.2	9979	9980	435.0
NC_045512.2	9980	9981	443.0
NC_045512.2	9981	9982	441.0
NC_045512.2	9982	9983	443.0
NC_045512.2	9983	9984	442.0
NC_045512.2	9984	9985	448.0
NC_045512.2	9985	9986	441.0
NC_045512.2	9986	9987	443.0
NC_045512.2	9987	9988	444.0
NC_045512.2	9988	9989	446.0
NC_045512.2	9989	9990	448.0
NC_045512.2	9990	9991	442.0
NC_045512.2	9991	9992	442.0
NC_045512.2	9992	9993	444.0
NC_045512.2	9993	9994	452.0
NC_045512.2	9994	9995	456.0
NC_045512.2	9995	9996	457.0
NC_045512.2	9996	9997	459.0
NC_045512.2	9997	9998	463.0
NC_045512.2	9998	9999	465.0
NC_045512.2	9999	10000	467.0
NC_045512.2	10000	10001	465.0
NC_045512.2	10001	10002	467.0
NC_045512.2	10002	10003	467.0
NC_045512.2	10003	10004	472.0
NC_045512.2	10004	10005	466.0
NC_045512.2	10005	10006	464.0
NC_045512.2	10006	10007	468.0
NC_045512.2	10007	10008	468.0
NC_045512.2	10008	10009	470.0
NC_045512.2	10009	10010	472.0
NC_045512.2	10010	10011	470.0
NC_045512.2	10011	10012	468.0
NC_045512.2	10012	10013	470.0
NC_045512.2	10013	10014	468.0
NC_045512.2	10014	10015	472.0
NC_045512.2	10015	10016	476.0
NC_045512.2	10016	10017	478.0
NC_045512.2	10017	10018	478.0
NC_045512.2	10018	10019	480.0
NC_045512.2	10019	10020	480.0
NC_045512.2	10020	10021	476.0
NC_045512.2	10021	10022	476.0
NC_045512.2	10022	10023	480.0
NC_045512.2	10023	10024	478.0
NC_045512.2	10024	10025	480.0
NC_045512.2	10025	10026	480.0
NC_045512.2	10026	10027	480.0
NC_045512.2	10027	10028	478.0
NC_045512.2	10028	10029	478.0
NC_045512.2	10029	10030	480.0
NC_045512.2	10030	10031	476.0
NC_045512.2	10031	10032	476.0
NC_045512.2	10032	10033	478.0
NC_045512.2	10033	10034	479.0
NC_045512.2	10034	10035	479.0
NC_045512.2	10035	10036	478.0
NC_045512.2	10036	10037	464.0
NC_045512.2	10037	10038	463.0
NC_045512.2	10038	10039	456.0
NC_045512.2	10039	10040	451.0
NC_045512.2	10040	10041	445.0
NC_045512.2	10041	10042	438.0
NC_045512.2	10042	10043	441.0
NC_045512.2	10043	10044	445.0
NC_045512.2	10044	10045	444.0
NC_045512.2	10045	10046	446.0
NC_045512.2	10046	10047	449.0
NC_045512.2	10047	10048	449.0
NC_045512.2	10048	10049	451.0
NC_045512.2	10049	10050	448.0
NC_045512.2	10050	10051	447.0
NC_045512.2	10051	10052	449.0
NC_045512.2	10052	10053	453.0
NC_045512.2	10053	10054	454.0
NC_045512.2	10054	10055	452.0
NC_045512.2	10055	10056	454.0
NC_045512.2	10056	10057	452.0
NC_045512.2	10057	10058	451.0
NC_045512.2	10058	10059	457.0
NC_045512.2	10059	10060	454.0
NC_045512.2	10060	10061	456.0
NC_045512.2	10061	10062	458.0
NC_045512.2	10062	10063	460.0
NC_045512.2	10063	10064	461.0
NC_045512.2	10064	10065	465.0
NC_045512.2	10065	10066	472.0
NC_045512.2	10066	10067	473.0
NC_045512.2	10067	10068	477.0
NC_045512.2	10068	10069	478.0
NC_045512.2	10069	10070	477.0
NC_045512.2	10070	10071	477.0
NC_045512.2	10071	10072	480.0
NC_045512.2	10072	10073	481.0
NC_045512.2	10073	10074	485.0
NC_045512.2	10074	10075	483.0
NC_045512.2	10075	10076	480.0
NC_045512.2	10076	10077	495.0
NC_045512.2	10077	10078	575.0
NC_045512.2	10078	10079	611.0
NC_045512.2	10079	10080	657.0
NC_045512.2	10080	10081	717.0
NC_045512.2	10081	10082	718.0
NC_045512.2	10082	10083	824.0
NC_045512.2	10083	10084	850.0
NC_045512.2	10084	10085	873.0
NC_045512.2	10085	10086	894.0
NC_045512.2	10086	10087	899.0
NC_045512.2	10087	10088	901.0
NC_045512.2	10088	10089	903.0
NC_045512.2	10089	10090	909.0
NC_045512.2	10090	10091	910.0
NC_045512.2	10091	10092	913.0
NC_045512.2	10092	10093	915.0
NC_045512.2	10093	10094	914.0
NC_045512.2	10094	10095	915.0
NC_045512.2	10095	10096	915.0
NC_045512.2	10096	10097	913.0
NC_045512.2	10097	10098	912.0
NC_045512.2	10098	10099	912.0
NC_045512.2	10099	10100	912.0
NC_045512.2	10100	10101	913.0
NC_045512.2	10101	10102	911.0
NC_045512.2	10102	10103	911.0
NC_045512.2	10103	10104	911.0
NC_045512.2	10104	10105	921.0
NC_045512.2	10105	10106	922.0
NC_045512.2	10106	10107	924.0
NC_045512.2	10107	10108	921.0
NC_045512.2	10108	10109	922.0
NC_045512.2	10109	10110	920.0
NC_045512.2	10110	10111	920.0
NC_045512.2	10111	10112	922.0
NC_045512.2	10112	10113	919.0
NC_045512.2	10113	10114	923.0
NC_045512.2	10114	10115	923.0
NC_045512.2	10115	10116	925.0
NC_045512.2	10116	10117	923.0
NC_045512.2	10117	10118	927.0
